SECTOR;MES;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC;Unnamed: 12;Unnamed: 13
SOCIAL;8;Vender Productos o Pedir;Â¿Basas tu modelo en vender productos solidarios (camisetas, cafÃ©, artesanÃ­a) o en pedir donaciones a socios? Vender es trabajo empresarial duro, pedir es marketing emocional.;Vender. Quiero ser una Empresa Social autosuficiente. No quiero depender de la caridad de nadie. Fabricamos y vendemos valor real.;autonomy 3 | achievement 3 | innovativeness -1;Pedir. La gente quiere ayudar, no comprar camisetas feas. El fundraising es mÃ¡s eficiente en margen neto. Apelo a la solidaridad pura.;self_efficacy 2 | achievement 4 | ambiguity_tolerance -1;Hago las dos cosas mal. Intento vender y pedir a la vez y no tengo foco. Me disperso y el equipo se vuelve loco.;ambiguity_tolerance 1;"Busco ""Grandes Donantes"" (filÃ¡ntropos ricos) para no tener que vender al menudeo ni pedir 10 euros a la gente. Caza mayor.";innovativeness 2 | self_efficacy 1 | risk_propensity 1 | achievement -1 | emotional_stability -1;;
SOCIAL;9;Crisis de ComunicaciÃ³n;"Un beneficiario ha criticado tu ayuda en redes sociales diciendo que es ""paternalista"" y ""humillante"". Se abre un debate viral sobre el ""Salvador Blanco"". Tu reputaciÃ³n estÃ¡ en juego.";Escucho, callo y reflexiono pÃºblicamente. Admito que quizÃ¡s tiene razÃ³n y abro un proceso de revisiÃ³n de nuestra metodologÃ­a. Humildad radical.;emotional_stability 3 | innovativeness 3 | self_efficacy 1 | risk_propensity -1 | achievement -1;"Me defiendo atacando. ""Encima de que ayudamos, se quejan"". Explico todo lo que hacemos por ellos con datos. Me siento incomprendido y dolido.";ambiguity_tolerance 1 | self_efficacy -2;"Ignoro la crÃ­tica. ""Los perros ladran, la caravana pasa"". Sigo trabajando. Las redes no son la vida real y esto pasarÃ¡ en dos dÃ­as.";ambiguity_tolerance 3 | achievement 3 | risk_propensity -1;Contrato a un experto en comunicaciÃ³n de crisis para que escriba un comunicado asÃ©ptico y correcto. Respuesta corporativa defensiva.;self_efficacy 2 | ambiguity_tolerance -1;;
SOCIAL;10;Escalar o Profundizar;Tienes dinero para abrir sede en otra ciudad (Escalar impacto) o para dar mejor servicio en tu ciudad actual (Profundizar calidad).;"Escalo. El problema es global y hay que llegar a cuantos mÃ¡s mejor. ""Franquicio"" mi modelo social. AmbiciÃ³n de impacto numÃ©rico.";achievement 4 | emotional_stability -1;"Profundizo. Prefiero cambiar la vida de 100 personas de verdad, que ""tocar"" a 1.000 superficialmente. Calidad humana sobre cantidad estadÃ­stica.";achievement 4 | emotional_stability -1;Intento hacer las dos cosas a la vez y casi quiebro por falta de recursos y estrÃ©s del equipo. El eterno dilema del emprendedor ambicioso.;achievement 4 | risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Creo un manual/guÃ­a de cÃ³digo abierto para que otros copien mi modelo en otras ciudades sin que yo gaste dinero ni gestiÃ³n.;innovativeness 3 | self_efficacy 1 | achievement -1;;
SOCIAL;11;El Proveedor Barato (y poco Ã©tico);Necesitas comprar 1.000 mochilas para una campaÃ±a escolar. El proveedor chino es baratÃ­simo (pero sospechas explotaciÃ³n laboral). El proveedor local de comercio justo cuesta el triple. No tienes presupuesto para el caro.;Compro las chinas. Necesito las mochilas para los niÃ±os ya. El fin (ayudar a los niÃ±os de aquÃ­) justifica los medios (comprar barato fuera).;achievement 3 | emotional_stability -1 | self_efficacy -2;Compro las justas. No puedo luchar contra la pobreza generando pobreza en otro lado. Compro 300 en vez de 1.000. Coherencia radical.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Busco un donante de mochilas en especie (stock sobrante de una empresa) para no pagar nada. EconomÃ­a circular y bÃºsqueda de recursos.;innovativeness 3 | self_efficacy 1 | achievement -1;"Compro las baratas y le quito la etiqueta ""Made in China"" para que no se note en las fotos. Ojos que no ven, corazÃ³n que no siente.";risk_propensity 1 | emotional_stability -1;;
SOCIAL;12;Despido en la ONG;"Tienes que despedir a una trabajadora social que es muy querida por todos, pero no rinde, es desorganizada y no sabe usar ordenadores. En una ONG, despedir ""se ve muy mal"".";La despido con todo el dolor de mi corazÃ³n. Los recursos de los donantes son sagrados y no puedo pagar sueldos improductivos. Responsabilidad gerencial.;risk_propensity 3 | self_efficacy 1 | locus_control -1 | emotional_stability -1;"La mantengo hasta que se jubile. La trato como ""patrimonio de la ONG"". Asumo su coste como un valor social interno de cuidar a los nuestros.";locus_control 3 | emotional_stability -1;Le reduzco la jornada o le cambio las tareas para que moleste menos, esperando que se aburra y se vaya ella sola.;self_efficacy -1;Le busco trabajo en otra ONG amiga dÃ¡ndole buenas referencias (aunque sean mentira). Le paso el problema a otro.;self_efficacy 1 | emotional_stability -1;;
SOCIAL;13;Competencia entre ONGs;Otra ONG hace exactamente lo mismo que tÃº en el mismo barrio. Os peleÃ¡is por los mismos usuarios y las mismas subvenciones. Â¿Colaborar o competir?;Compito a muerte. Intento demostrar que mi mÃ©todo es mejor para llevarme yo la financiaciÃ³n. El mercado social tambiÃ©n es mercado y sobrevive el mejor.;locus_control 2 | emotional_stability -1;"Me reÃºno con ellos y propongo fusionarnos o repartirnos el territorio. ""La uniÃ³n hace la fuerza"". Dejamos los egos fuera por el bien comÃºn.";self_efficacy 2 | achievement 3 | ambiguity_tolerance -1;Les ignoro y sigo a lo mÃ­o. Hay miseria para todos, desgraciadamente. No gasto energÃ­a en mirar al lado.;achievement 4 | autonomy 2 | emotional_stability -1;Les critico por lo bajo ante los financiadores para sembrar dudas sobre su gestiÃ³n. Guerra sucia por los recursos.;risk_propensity 1 | emotional_stability -1;;
SOCIAL;14;El Voluntariado Corporativo;"Una gran empresa quiere mandar a 50 empleados un viernes a ""pintar paredes"" a tu centro. Sabes que es un estorbo, molestan y no pintan bien. Pero la empresa paga 3.000â‚¬ por la actividad.";"Acepto. Es un ""teatro"", pero 3.000â‚¬ nos vienen muy bien. Les damos brochas, hacemos fotos y que se vayan contentos. Turismo solidario rentable.";achievement 4 | ambiguity_tolerance 3 | emotional_stability -1;"Les digo que no. ""AquÃ­ se viene a trabajar, no a molestar"". Ofrezco charlas o mentorÃ­a real, no pintar paredes mal. Dignidad profesional.";ambiguity_tolerance 1;Les cobro 6.000â‚¬ (el doble) por las molestias y el catering. Si quieren su foto de RSC para LinkedIn, que la paguen cara.;self_efficacy 2 | achievement 3 | ambiguity_tolerance -1;Les pongo a hacer un trabajo realmente duro y sucio (limpiar baÃ±os) para ver si de verdad quieren ayudar o solo la foto. Les pongo a prueba.;autonomy 2 | innovativeness -1 | self_efficacy -2;;
SOCIAL;15;TecnologÃ­a vs Personas;Tienes presupuesto para contratar a 2 psicÃ³logos mÃ¡s o para desarrollar una App que dÃ© soporte automÃ¡tico a 1.000 personas con IA. Calidad humana o alcance tecnolÃ³gico.;Hago la App. El impacto es numÃ©rico. Ayudar un poco a 1.000 es mejor que ayudar mucho a 50. Eficiencia utilitarista y escalabilidad.;achievement 4 | emotional_stability -1 | self_efficacy -2;Contrato psicÃ³logos. El dolor humano se cura con personas, no con pantallas. Defiendo la intervenciÃ³n artesanal y profunda.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Busco una App gratuita ya existente y la uso, y contrato a un psicÃ³logo a media jornada. Intento no elegir y hacer un hÃ­brido low-cost.;innovativeness 3 | emotional_stability 2 | self_efficacy 1 | achievement -1;"Gasto el dinero en formar a voluntarios para que hagan de ""psicÃ³logos ligeros"" y escalar el factor humano barato. Comunidad.";risk_propensity 2 | innovativeness 2 | self_efficacy 1 | emotional_stability -1 | achievement -1 | locus_control -1;;
SOCIAL;16;Quemarse por la Causa;Trabajas 60h semanales, cobras poco y te llevas el drama de los usuarios a casa. EstÃ¡s al lÃ­mite del burnout. Sientes que si paras, gente sufre.;"Paro. Me pongo horario de oficina estricto. ""Para cuidar, tengo que cuidarme"". Acepto que no puedo salvar a todo el mundo. AutoconservaciÃ³n.";emotional_stability 3 | autonomy 3 | locus_control 2 | risk_propensity -1;Sigo. Es una emergencia social y mi comodidad es secundaria. Ya descansarÃ© cuando me muera. MÃ¡rtir de la causa hasta el final.;locus_control 3 | emotional_stability -1;Pido una baja por ansiedad y dejo el proyecto descabezado un mes. El cuerpo me ha parado porque yo no he sabido parar.;locus_control 2 | emotional_stability -1;Busco un co-director para compartir la carga emocional y operativa. Reconozco que no puedo hacerlo solo y pido ayuda.;self_efficacy 2 | autonomy 3 | ambiguity_tolerance -1;;
SOCIAL;17;Cobrar a los Beneficiarios;Tu servicio es gratis, pero la gente no lo valora y falta a las citas sin avisar. Te planteas cobrar una cantidad simbÃ³lica (1â‚¬/mes) para que se comprometan.;"Cobro algo. ""Lo gratis no se valora"". Dignifica al usuario pagar y le hace cliente exigente, no receptor pasivo de caridad.";achievement 4 | risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Sigue gratis. Son gente vulnerable, no pueden pagar ni 1â‚¬. No voy a poner barreras de entrada a quien lo necesita. Principios de acceso universal.;ambiguity_tolerance 1;Pido una fianza que se devuelve si asisten a las sesiones. Incentivo econÃ³mico conductual sin coste final para el usuario.;emotional_stability 2 | risk_propensity -1 | autonomy 1;"Les pido ""pago en especie"" (limpiar, ayudar a otros) a cambio del servicio. EconomÃ­a colaborativa y dignidad del intercambio.";innovativeness 2 | self_efficacy 1 | achievement -1;;
SOCIAL;18;Lobby PolÃ­tico;Te das cuenta de que tu ONG solo pone tiritas a un problema que crea el Gobierno con malas leyes. Â¿Te dedicas a la atenciÃ³n directa o al activismo polÃ­tico?;Paso al activismo. Hay que cambiar las leyes para acabar con el problema de raÃ­z. Cierro el comedor y abro un lobby de presiÃ³n. Cambio sistÃ©mico.;risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Sigo con la atenciÃ³n directa. La gente tiene hambre hoy. Las leyes tardan 10 aÃ±os en cambiar. Soy pragmÃ¡tico y urgente.;locus_control 2 | achievement 3 | emotional_stability -1;Hago las dos cosas. AtenciÃ³n por la maÃ±ana, manifestaciÃ³n por la tarde. Me agoto pero intento cubrir todo el espectro.;achievement 4 | emotional_stability -1;Me alÃ­o con un partido polÃ­tico afÃ­n para que lleven mi agenda. Vendo mi independencia por influencia directa.;self_efficacy 1 | ambiguity_tolerance -1;;
SOCIAL;19;El Caso de Ã‰xito Falso (Poverty Porn);"Un beneficiario ha mejorado un poco, pero no es un ""Ã©xito de pelÃ­cula"". Necesitas una historia bonita y llorona para la newsletter de Navidad para recaudar.";"Exagero su historia. Dramatizo el ""antes"" y embellezco el ""despuÃ©s"". Necesito emocionar para que suelten dinero. El fin justifica el storytelling.";ambiguity_tolerance 1;"Cuento la verdad con sus matices y grises. ""Es un proceso lento y hay recaÃ­das"". Trato al donante como adulto. Honestidad radical.";emotional_stability 3 | locus_control 2 | risk_propensity -1;No cuento historias personales. Uso datos agregados y estadÃ­sticas para no mercadear con la intimidad de nadie. Ã‰tica de la imagen.;emotional_stability 3 | risk_propensity -1;Busco otro caso que sea perfecto, aunque sea una excepciÃ³n estadÃ­stica (Cherry picking). Cuento una verdad que no representa el todo.;ambiguity_tolerance 1 | achievement -1;;
SOCIAL;20;Cierre o Zombi;"Se acaba la financiaciÃ³n. No hay dinero para seguir. Â¿Cierras la ONG dignamente o la mantienes viva ""zombi"" sin actividad a ver si cae algo?";Cierro. Hago un informe final, despido bien, pago deudas y apago la luz. MisiÃ³n cumplida o intento fallido. Dignidad en el final.;locus_control 3 | emotional_stability -1;La mantengo zombi. Dejo la web abierta y la cuenta bancaria activa por si suena la flauta. Me resisto a aceptar la muerte del proyecto.;ambiguity_tolerance 3 | achievement -1;Me fusiono in extremis con otra ONG para salvar los muebles y los puestos de trabajo, aunque pierda mi nombre y mi marca.;innovativeness 3 | emotional_stability 2 | self_efficacy 1 | achievement -1;"Monto un crowdfunding desesperado de Ãºltima hora apelando a la pena y la urgencia. ""O donas o cerramos maÃ±ana"".";risk_propensity 1 | emotional_stability -1;;
SOCIAL;21;El Ego del Fundador Social;"Te han dado premios y sales en la prensa. Empiezas a creerte el ""MesÃ­as"". Tu equipo te dice que no escuchas y que estÃ¡s endiosado.";Hago un retiro de humildad. Dejo de ir a premios y vuelvo a pisar la calle con los usuarios. Me reconecto con la realidad.;emotional_stability 3 | locus_control 3 | risk_propensity -1;Sigo con mi gira de premios. Mi fama trae dinero a la ONG. Soy el mejor embajador posible. Si tengo ego, es porque lo valgo.;ambiguity_tolerance 1;Contrato a un Director General para que lleve la gestiÃ³n y yo me quedo de Presidente honorÃ­fico y cara visible. Formalizo mi rol.;self_efficacy 2 | ambiguity_tolerance -1;Me enfado con el equipo y les digo que son unos envidiosos. Me aÃ­slo en mi torre de marfil.;self_efficacy -2;;
SOCIAL;22;Invertir en Ladrillo;Te ofrecen comprar el local donde estÃ¡is a buen precio. DescapitalizarÃ­a la ONG pero os darÃ­a patrimonio. Algunos dicen que el dinero debe ir a proyectos, no a ladrillos.;Compro el local. Es seguridad a largo plazo. Dejamos de pagar alquiler y tenemos un activo. VisiÃ³n patrimonial de la sostenibilidad.;innovativeness 3 | self_efficacy 1 | achievement -1;Sigo de alquiler. El dinero de los donantes es para actuar hoy, no para especular con inmuebles. Liquidez para la misiÃ³n.;achievement 4 | risk_propensity 1 | emotional_stability -1;"Lanzo una campaÃ±a especÃ­fica de ""Apadrina un ladrillo"" para comprarlo sin tocar la caja operativa. Crowdfunding de inversiÃ³n.";innovativeness 3 | self_efficacy 1 | achievement -1;Busco un local cedido por el Ayuntamiento para no pagar ni compra ni alquiler. GestiÃ³n polÃ­tica de recursos.;ambiguity_tolerance 1 | achievement -1;;
SOCIAL;23;La Trampa de la SubvenciÃ³n;Te dan una subvenciÃ³n enorme para un proyecto que NO es exactamente lo que hacÃ©is, pero se parece. Si lo coges, tienes que desviar tu misiÃ³n.;Lo cojo y adapto mi misiÃ³n. El dinero manda. Nos convertimos en lo que la subvenciÃ³n quiera que seamos. Flexibilidad mercenaria.;innovativeness 3 | self_efficacy 1 | achievement -1;"La rechazo. ""MisiÃ³n antes que dinero"". No voy a convertirme en una consultora de proyectos a medida del polÃ­tico de turno. Foco.";emotional_stability 3 | achievement 4 | autonomy 2 | risk_propensity -1;"Lo cojo y lo hago ""a mi manera"", justificÃ¡ndolo como pueda en los papeles. Intento engaÃ±ar al sistema para hacer lo que quiero.";risk_propensity 2 | self_efficacy 1 | autonomy 1 | emotional_stability -1 | locus_control -1;Intento negociar las bases de la subvenciÃ³n con el tÃ©cnico para que encaje con mi misiÃ³n real. Influencia.;self_efficacy 2 | ambiguity_tolerance -1;;
SOCIAL;24;DigitalizaciÃ³n de la Pobreza;Quieres dar tablets y conexiÃ³n a tus usuarios. Algunos dicen que es un lujo, que necesitan comida. TÃº crees que sin internet estÃ¡n excluidos.;Les doy tablets y wifi. La brecha digital es la nueva pobreza. Comer es vital, pero conectarse es integrarse. Apuesto por el futuro.;innovativeness 3 | self_efficacy 1 | achievement -1;Les doy comida. Lo primero es la supervivencia fÃ­sica. Las tablets pueden esperar o venderlas para droga. Pragmatismo asistencial.;locus_control 2 | achievement 2 | emotional_stability -1;Monto un aula de informÃ¡tica comÃºn en el centro. Acceso compartido y vigilado. Eficiencia de recursos.;achievement 4 | emotional_stability -1;Busco una empresa tecnolÃ³gica que done los equipos viejos para no gastar dinero de comida en tecnologÃ­a.;innovativeness 3 | self_efficacy 1 | achievement -1;;
SOCIAL;25;El Fraude del Voluntario;Descubres que un voluntario estÃ¡ usando su posiciÃ³n para vender cosas a los beneficiarios o aprovecharse de ellos. Es amigo tuyo.;Le expulso inmediatamente y le denuncio si es delito. Tolerancia cero con el abuso de poder, sea quien sea. ProtecciÃ³n del usuario.;emotional_stability 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -1;"Hablo con Ã©l y le pido que se vaya discretamente ""por motivos personales"". Evito el escÃ¡ndalo y protejo mi amistad.";emotional_stability 2 | risk_propensity 1 | achievement -1;Le cambio de puesto a uno donde no tenga contacto con usuarios. Le escondo en la oficina. SoluciÃ³n cobarde.;risk_propensity 2 | self_efficacy 1 | locus_control -1;Hago una formaciÃ³n sobre Ã©tica para todos los voluntarios, esperando que se dÃ© por aludido. Indirecta inÃºtil.;ambiguity_tolerance 2 | achievement -1;;
