SECTOR;GRUPO;ID;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC
Psicología organizacional;Competencias profesionales;61;Efecto Recencia;En la evaluación anual, un manager puntúa bajo a un empleado excelente por un error menor que cometió la semana pasada.;Implanto un sistema de registro continuo de hitos (check-ins) para que la evaluación se base en datos históricos anuales, no en la memoria.;performance_management 1;Acepto la evaluación. Si falló la semana pasada, es normal que el manager esté enfadado.;performance_management -1;Intervengo personalmente y subo la nota del empleado desde RRHH.;performance_management 0;Le digo al empleado que pelee la nota directamente con su jefe.;performance_management 0
Psicología organizacional;Competencias profesionales;62;Objetivos Imposibles;Para 'motivar', la dirección fija objetivos (KPIs) inalcanzables. A mitad de año, el equipo tira la toalla porque sabe que no llegará al bonus.;Reajusto el modelo (ej: metodología OKRs), separando los objetivos aspiracionales de la evaluación punitiva ligada a bonus.;performance_management 1;Mantengo los objetivos altos. Si apuntas a la luna, te quedarás en las estrellas.;performance_management -1;Reparto un pequeño bonus 'de consolación' a final de año para que no se enfaden.;performance_management 0;Cambio los objetivos en diciembre para que cuadren con lo que han conseguido.;performance_management 0
Psicología organizacional;Competencias profesionales;63;Feedback 'Sandwich';Los mandos dan malas noticias usando el 'Sándwich' (Bueno-Malo-Bueno). Los empleados salen confundidos, creyendo que todo va bien.;Pido que me envíen el feedback por escrito antes para revisarlo yo.;performance_management 0;Refuerzo que sigan usando el sándwich, es la única forma de que la gente no llore en las evaluaciones.;performance_management -1;"Elimino la obligatoriedad del feedback cualitativo; solo usaremos notas numéricas.";performance_management 0;Formo a los líderes en metodologías de feedback directo y conductual (ej: SBI - Situación, Comportamiento, Impacto).;performance_management 1
Psicología organizacional;Competencias profesionales;64;La Trampa del 360;Has lanzado un Feedback 360º. Los empleados han pactado darse puntuaciones excelentes entre ellos ('tú me apruebas, yo te apruebo').;Lo acepto. Si se llevan tan bien entre ellos es que hay buen clima.;performance_management -1;Quito peso a la opinión de los compañeros y devuelvo el 100% de la decisión al jefe.;performance_management 0;Desvinculo temporalmente el 360º de las decisiones de salario y promoción, usándolo solo para desarrollo personal.;performance_management 1;Pongo un sistema de denuncias anónimas por si alguien detecta pactos.;performance_management 0
Psicología organizacional;Competencias profesionales;65;Campana de Gauss Forzada;Política corporativa: El 10% de tu equipo DEBE tener mala nota (Performance Forzada). Tienes un equipo de alto rendimiento y no es justo.;Le pido al equipo que decidan entre ellos quién se sacrifica este año.;performance_management 0;No entrego las evaluaciones en señal de protesta.;performance_management 0;Aporto métricas objetivas de negocio del equipo para escalar una excepción justificada al modelo de distribución forzada.;performance_management 1;Le pongo la peor nota al último en llegar para cumplir el trámite, aunque sea injusto.;performance_management -1
Psicología organizacional;Competencias profesionales;66;Rendimiento vs Potencial;Un técnico informático rinde al 150%, pero odia hablar con gente. Su jefe le quiere ascender a Manager de Equipo como premio.;Le asciendo. Es el mejor informático y es lógico que dirija al resto, ya aprenderá a liderar.;performance_management -1;Le asciendo pero le pongo un coach ejecutivo intensivo.;performance_management 0;Le doy el título de Manager pero sin personas a cargo (solo figurativo).;performance_management 0;Freno el ascenso y creo un modelo de carrera técnica (Dual Track) donde pueda ganar más sin gestionar personas.;performance_management 1
Psicología organizacional;Competencias profesionales;67;El 'Free Rider' (Polizón);En un equipo hay bonos colectivos. El equipo logra el objetivo, pero sabes que un miembro no ha hecho nada y se aprovecha del resto.;Hablo con su jefe para que el año que viene le apriete más.;performance_management 0;Rediseño la evaluación introduciendo métricas mixtas (70% colectivo, 30% individual y contribución de pares).;performance_management 1;Le doy el bonus a todos igual. Es responsabilidad del equipo hacerle trabajar.;performance_management -1;Le quito el bonus al individuo de forma unilateral y discreta.;performance_management 0
Psicología organizacional;Competencias profesionales;68;Underperformer Histórico;Un empleado lleva 3 años seguidos con la peor nota de la empresa. Nadie le despide ni le forma por pereza.;Hago que su jefe le margine dándole tareas aburridas hasta que se vaya solo.;performance_management 0;Le cambio de departamento pasándole el problema a otro manager.;performance_management 0;Establezco un PIP (Plan de Mejora de Rendimiento) con plazos claros: o mejora con apoyo en 3 meses, o salida pactada.;performance_management 1;Sigo tolerando la situación porque es un empleado dócil y no molesta a nadie.;performance_management -1
Psicología organizacional;Competencias profesionales;69;Sobrecarga de Evaluación;El proceso anual de evaluación requiere rellenar 15 páginas por empleado. Los jefes copian y pegan textos por agotamiento.;Compro una herramienta de software carísima que hace lo mismo pero en digital.;performance_management 0;Simplifico el formulario a 3 preguntas críticas y fomento conversaciones frecuentes (continuous feedback) en vez de burocracia.;performance_management 1;Mando un ultimátum desde RRHH: quien no rellene las 15 páginas no cobrará su bonus.;performance_management -1;Reduzco la evaluación a una simple nota del 1 al 10.;performance_management 0
Psicología organizacional;Competencias profesionales;70;Indulgencia vs Severidad;El Director de Finanzas pone a todos nota baja ('soy exigente'). El de Marketing pone a todos sobresaliente ('somos geniales'). El sistema es injusto.;Aplico una corrección matemática automática (bajar a los de Marketing, subir a Finanzas) sin avisarles.;performance_management -1;Asumo que cada departamento es un mundo y dejo las notas tal cual.;performance_management 0;Establezco comités de calibración donde los directivos deben justificar y estandarizar sus criterios entre departamentos.;performance_management 1;Les mando una guía sobre cómo puntuar bien y espero que la lean.;performance_management 0
Psicología organizacional;Competencias profesionales;71;Burnout Estructural;Hay bajas laborales masivas por estrés crónico. La dirección sugiere 'dar clases de mindfulness a la plantilla'.;Contrato a un gurú del mindfulness. Si la gente respira mejor, aguantarán la carga de trabajo.;occupational_health -1;Intervengo a nivel primario: audito la carga de trabajo, falta de personal y roles, no solo enseñando a la gente a aguantar.;occupational_health 1;Aumento el número de psicólogos en el seguro médico.;occupational_health 0;Organizo clases de yoga voluntarias al salir del trabajo.;occupational_health 0
Psicología organizacional;Competencias profesionales;72;Acoso Sutil (Micromachismos);Varias mujeres reportan que un mánager les interrumpe siempre, ignora sus ideas y las encarga de 'tomar notas'.;Le pido al mánager que sea más 'simpático'.;occupational_health 0;Actúo preventivamente: doy feedback conductual firme al mánager e instauro normas claras de participación en reuniones.;occupational_health 1;Les digo a las mujeres que se empoderen y le hablen más fuerte, que el problema es su inseguridad.;occupational_health -1;Envío a toda la empresa un protocolo genérico de igualdad.;occupational_health 0
Psicología organizacional;Competencias profesionales;73;El Despido Traumático;Debes despedir a alguien que lleva 20 años y sabes que está pasando por una depresión severa.;Preparo el despido con apoyo de asistencia al empleado (EAP), un outplacement empático y una transición digna.;occupational_health 1;Le doy el preaviso más largo posible para que se vaya haciendo a la idea lentamente.;occupational_health 0;Delego el despido en un abogado externo laboralista.;occupational_health 0;Se lo comunico por videollamada de 5 minutos un viernes por la tarde para evitar que monte el número.;occupational_health -1
Psicología organizacional;Competencias profesionales;74;Desconexión Digital;El CEO manda emails a las 3:00 AM y a las 23:00 PM. El equipo los lee y responde por miedo, generando insomnio y ansiedad.;Pongo un cartel de 'Desconexión Digital' en la máquina de café.;occupational_health 0;Configuro los servidores de email para que no entreguen mensajes de noche.;occupational_health 0;Elogio al equipo por su 'compromiso' y dedicación extrema fuera de horas.;occupational_health -1;Negocio con el CEO el uso de 'envío programado' a las 8 AM y aclaro que responder fuera de hora no es exigible.;occupational_health 1
Psicología organizacional;Competencias profesionales;75;Presentismo por Miedo;Hay una epidemia de gripe, pero la gente viene enferma a la oficina porque 'si faltas, el jefe piensa que no te importa la empresa'.;Mando un email recordando que pueden cogerse baja médica si quieren.;occupational_health 0;Reparto mascarillas y paracetamol en la entrada y agradezco a los enfermos su lealtad.;occupational_health -1;Sugiero a los jefes que dejen ir a casa a los que vean más graves.;occupational_health 0;Fuerzo una política de teletrabajo/baja por salud respaldada por la dirección, priorizando entornos seguros (Safety Culture).;occupational_health 1
Psicología organizacional;Competencias profesionales;76;Espacios Abiertos (Open Space);La nueva oficina es 100% diáfana sin ruido aislado. El nivel de estrés de los programadores se ha disparado por las interrupciones.;Permito que trabajen desde casa un día a la semana como escape.;occupational_health 0;Compro auriculares de cancelación de ruido baratos para todos.;occupational_health 0;Les digo que aprendan a concentrarse. El Open Space fomenta la colaboración transversal moderna.;occupational_health -1;Propongo zonificación: zonas silenciosas, zonas de reunión y normas de respeto (no interrumpir si hay cascos).;occupational_health 1
Psicología organizacional;Competencias profesionales;77;Reuniones Tóxicas;La gente tiene 8 horas de reuniones al día (reunionitis) y hacen su trabajo de noche (carga mental excesiva).;Instauro 'Viernes sin reuniones' y obligo a que las reuniones tengan orden del día y duren 45 mins máximo.;occupational_health 1;Asumo que trabajar de noche es parte del rol directivo moderno. Quien no lo soporta, no encaja.;occupational_health -1;Pido que se grabe todo en video para los que no puedan asistir.;occupational_health 0;Doy un curso de gestión del tiempo y priorización de agenda.;occupational_health 0
