SECTOR;MES;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC;Unnamed: 12;Unnamed: 13
TECH;28;Comunicación de Despidos;"Tienes que despedir al 20% de la plantilla para sobrevivir. Mañana es el día. Hoy hay una reunión general (All Hands) y alguien pregunta: ""¿Van a haber despidos?"". Si dices sí, cunde el pánico hoy. Si dices no, mentirás.";"Digo ""No"" para proteger la productividad de hoy y que la gente duerma tranquila una noche más. Mañana pediré perdón por la mentira.";achievement 3 | emotional_stability -3;"Digo ""Sí, mañana habrá anuncios difíciles"". Trato a mi equipo como adultos, aunque eso signifique que hoy nadie trabaje y haya miedo.";emotional_stability 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -2;"Doy una respuesta corporativa ambigua: ""Estamos revisando la estructura para asegurar la sostenibilidad..."". Ni confirmo ni desmiento.";ambiguity_tolerance 3 | achievement -1;"Digo ""Depende de vosotros y de vuestro rendimiento"". Uso el miedo como herramienta de motivación de última hora.";self_efficacy -3;;
TECH;29;Refactorización vs Nuevas Features;El código es un desastre (espagueti). Añadir cualquier cosa tarda el triple. El equipo técnico pide parar 2 meses para reescribir (Refactor). El equipo de ventas pide nuevas funciones YA para cerrar el trimestre.;Paramos la fábrica. Dedicamos 6 semanas a limpiar deuda técnica. Sin cimientos sólidos, el edificio se caerá. Asumo la bajada de ventas temporal.;ambiguity_tolerance 3 | locus_control 3 | achievement -1;Seguimos parcheando. No podemos permitirnos parar de vender. Contrato más desarrolladores para compensar la lentitud del código actual.;achievement 4 | emotional_stability -1;"Creamos un equipo ""SWAT"" separado para hacer las nuevas features rápido (y sucio) mientras el resto limpia el código poco a poco.";self_efficacy 2 | ambiguity_tolerance -1;"Busco una solución ""No-Code"" o de terceros para las nuevas funciones y puenteo al equipo de desarrollo para ir rápido.";innovativeness 3 | autonomy 2 | self_efficacy 1 | achievement -1;;
TECH;30;Cisne Negro (Pandemia/Crisis);Estalla una crisis global (Pandemia/Guerra). Tus clientes cancelan contratos en masa. Los ingresos caen a cero en 48 horas. Tienes caja para 3 meses.;"Hiberno la empresa. Despido temporalmente a casi todos, dejo los servidores al mínimo y me pongo en modo ""cucaracha"" a esperar que pase la tormenta.";emotional_stability -2;Pivoto radicalmente a algo necesario en la crisis (ej: telemedicina, logística). Uso el equipo actual para construir una startup nueva en 2 semanas.;innovativeness 3 | risk_propensity 3 | self_efficacy 2 | achievement -1 | locus_control -2;Cierro la empresa ordenadamente. Devuelvo el dinero restante a los inversores y ayudo al equipo a encontrar trabajo. Acepto la derrota con honor.;emotional_stability 3 | locus_control 3 | risk_propensity -1;Gasto lo que queda de caja en una campaña de marketing agresiva aprovechando que los precios de publicidad han bajado. Apuesta a todo o nada.;risk_propensity 3 | ambiguity_tolerance 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;;
TECH;31;Niebla de Guerra;El mercado ha cambiado de golpe por una nueva regulación. Nadie sabe qué pasará el próximo trimestre. Los datos son contradictorios y tu equipo te mira buscando certezas que no tienes. La parálisis se empieza a notar en la oficina.;Avanzo con la mejor hipótesis disponible. Declaro un nuevo rumbo con seguridad (aunque tenga dudas) porque el equipo necesita un líder que marque dirección, no dudas. Corregiré sobre la marcha.;ambiguity_tolerance 3 | self_efficacy 2 | risk_propensity 2 | achievement -1 | locus_control -2;Congelo todas las inversiones y contrataciones hasta tener al menos un informe jurídico claro o ver qué hace la competencia. La prudencia es la madre de la supervivencia.;locus_control 2 | risk_propensity -2 | emotional_stability 2;Reúno al equipo y les explico la incertidumbre total. Creamos tres escenarios posibles y grupos de trabajo para cada uno. Diluyo la decisión en la inteligencia colectiva.;self_efficacy 2 | emotional_stability 3 | innovativeness 2 | locus_control -2 | achievement -1;Copio inmediatamente la estrategia del líder del mercado. Ellos tendrán más información que nosotros, así que seguir su estela es lo más seguro.;innovativeness -2 | emotional_stability 2 | autonomy 1;;
TECH;32;Golpe Inesperado;Un proveedor crítico de servicios en la nube ha sufrido un incendio. Has perdido datos de la última semana. No tenías un backup externo reciente (fallo tuyo). Los clientes están furiosos y piden cabezas.;"Asumo la culpa públicamente. ""Ha sido error mío por no supervisar el backup"". Ofrezco compensaciones de mi propio bolsillo/bonus si hace falta. La responsabilidad es indelegable.";locus_control 3 | emotional_stability 3 | self_efficacy 1 | achievement -1;"Busco al responsable técnico de infraestructuras y le culpo del desastre ante los clientes. ""El protocolo falló"". Salvo la imagen de la empresa sacrificando un peón.";emotional_stability -2;"Minimizo el problema. Les digo a los clientes que ""es un estándar de la industria"" y que la pérdida es mínima. Intento normalizar la catástrofe para que no haya pánico.";self_efficacy 1 | risk_propensity 2 | emotional_stability -1 | locus_control -2;Me encierro en la oficina a trabajar en la recuperación técnica manual de datos, ignorando las llamadas de clientes hasta que tenga una solución. Acción antes que palabras.;achievement 4 | emotional_stability -1;;
TECH;33;La Soledad del Mando;"Tienes que tomar una decisión impopular: cerrar la oficina física para siempre y ser 100% remotos para salvar costes. Tus socios no se mojan, dicen ""lo que tú veas"". Tus empleados aman la oficina. Estás solo ante el peligro.";Ejecuto la decisión basándome en los números. La soledad es el precio del cargo. Comunico la decisión con firmeza y empatía, pero sin pedir permiso.;autonomy 3 | emotional_stability 2 | innovativeness -1;"Pos pongo la decisión un mes más a ver si los números mejoran solos. Me aterra ser el ""malo de la película"" y romper el buen ambiente.";autonomy 3 | self_efficacy -2;Busco un consultor externo o un mentor para que valide mi decisión. Necesito que alguien con autoridad me diga que estoy haciendo lo correcto.;ambiguity_tolerance 1;Hago una encuesta vinculante a los empleados. Si ellos quieren oficina, nos quedamos, aunque tengamos que bajarnos el sueldo todos. Democratizo la crisis.;emotional_stability 2 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;;
TECH;34;El Caos Creativo;Tu producto actual funciona y da dinero, pero es tecnológicamente aburrido (SaaS clásico). Ves una oportunidad de cambiarlo todo por una arquitectura descentralizada (Web3) muy arriesgada pero revolucionaria. Nadie te lo pide. ¿Rompes lo que funciona?;Sí. La innovación es supervivencia. Si no nos canibalizamos nosotros mismos con algo nuevo, vendrá otro y nos matará. Empiezo la transición.;innovativeness 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -2;"No. ""If it ain't broke, don't fix it"". Optimizamos márgenes, mejoramos el servicio actual y nos olvidamos de modas tecnológicas.";achievement 3 | emotional_stability -1;Creo un departamento de I+D separado (Skunkworks) para probar la nueva tecnología sin tocar la vaca lechera actual. Innovación ambidiestra.;innovativeness 3 | emotional_stability 2 | self_efficacy 1 | achievement -1;"Espero a ver si la competencia adopta la nueva tecnología. Seré un ""Fast Follower"" si veo que funciona, pero no seré el conejillo de indias.";ambiguity_tolerance 2 | achievement -1;;
TECH;35;La Meta Imposible;Te has puesto un objetivo anual de facturar 1M€. Estamos en Agosto y vas por 300k. Todo indica que no llegarás. El equipo está desmotivado por ver la meta tan lejos. Es agotador seguir empujando una piedra imposible.;"Mantengo la meta y redoblo la presión. ""El objetivo no se toca, se toca la estrategia"". Creo un plan de guerra para los últimos 4 meses. El logro está en la superación.";achievement 4 | emotional_stability 3 | locus_control -2;Reajusto la meta a 600k. Es un objetivo desafiante pero alcanzable. Prefiero que el equipo termine el año con una victoria psicológica que con un fracaso glorioso.;innovativeness 3 | locus_control 3 | self_efficacy 1 | achievement -1;"Culpo al mercado y a la situación económica. ""Nadie está vendiendo este año"". Acepto que no llegaremos y bajo el ritmo para no quemarnos.";ambiguity_tolerance 1;"Cambio el objetivo. Dejamos de mirar facturación y pasamos a mirar ""Satisfacción de Cliente"". Cambio las reglas del juego a mitad de partido para sentir que ganamos.";innovativeness 3 | self_efficacy 1 | achievement -1;;
TECH;36;Información Incompleta;Tienes que elegir entre dos tecnologías para el núcleo de tu app: A (estable pero lenta) o B (rápida pero nueva y sin documentar). Tienes el 40% de la información necesaria. Conseguir más datos tardaría 2 meses que no tienes.;Decido YA basándome en mi intuición técnica y en la visión de producto. Si me equivoco, corregiremos, pero la parálisis es peor que el error.;autonomy 3 | risk_propensity 3 | ambiguity_tolerance 2 | self_efficacy 1 | innovativeness -1 | locus_control -2;Elijo la A (Estable). Ante la duda, la seguridad es lo primero. Prefiero tener problemas de velocidad futuros que problemas de rotura hoy.;innovativeness -2 | emotional_stability 2 | autonomy 1;Contrato a un experto freelance por horas para que analice las dos opciones en 1 semana. Compro certeza con dinero.;innovativeness 3 | self_efficacy 1 | locus_control 2 | risk_propensity -1 | achievement -1;Lanzamos una moneda al aire (metafóricamente). Ambas opciones tienen riesgos, así que elijo la que más motive al equipo de desarrollo.;self_efficacy 1 | ambiguity_tolerance -1;;
TECH;37;Crítica Pública Viral;Un ex-empleado resentido publica un hilo en Twitter contando intimidades vergonzosas de la empresa (caos, desorden, malas decisiones). Se hace viral. Tu imagen personal está en entredicho.;"No respondo. Mi estabilidad emocional no depende de Twitter. Dejo que pase la tormenta y sigo trabajando. ""Los hechos hablarán más alto"".";emotional_stability 3 | ambiguity_tolerance 3 | achievement 4 | risk_propensity -1;Publico un post reconociendo los errores reales mencionados (vulnerabilidad) y explicando cómo hemos mejorado desde entonces. Desactivo el ataque con humildad.;emotional_stability 3 | self_efficacy 2 | ambiguity_tolerance 3 | risk_propensity -1;Le demando por revelación de secretos y difamación. Voy a por todas para defender mi honor y el de la empresa. Tolerancia cero.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Me afecta profundamente. Me encierro en casa unos días y pienso en dejarlo todo. Siento que todo el esfuerzo no ha valido la pena.;ambiguity_tolerance -2;;
TECH;38;Burocracia vs Agilidad;La empresa ha crecido a 30 personas. Empieza a haber descontrol: nadie sabe quién hace qué. Tu socio propone implementar OKRs, fichaje horario y reportes semanales. Tú temes perder la frescura de startup.;"Implemento un ""Mínimo Control Viable"". Unas pocas reglas claras, pero mantengo la libertad. La autonomía es sagrada para innovar.";autonomy 3 | emotional_stability 3 | self_efficacy 1 | innovativeness -1;Acepto la burocratización total. Necesitamos orden para escalar. Si perdemos frescura, es el precio de hacernos mayores. Excel y procesos para todo.;achievement 4 | innovativeness -2;"Rechazo los procesos. ""Somos piratas, no la Marina"". Prefiero el caos creativo que el orden estéril. Confío en la auto-organización.";ambiguity_tolerance 2 | autonomy 2 | self_efficacy -2;Copio el manual de cultura de Netflix/Google y lo implanto tal cual, esperando que funcione por arte de magia.;emotional_stability 2 | risk_propensity -1 | autonomy 1;;
TECH;39;El Esfuerzo sin Premio;"El equipo ha trabajado un fin de semana entero para una entrega y el cliente ha rechazado el trabajo por ""no cumplir expectativas"". El equipo está destrozado y pide reconocimiento por el esfuerzo.";"Les digo la verdad: ""El esfuerzo sin resultados es irrelevante en el mundo real"". Analizamos por qué fallamos para no repetirlo. Dureza constructiva.";achievement 4 | locus_control 3 | emotional_stability -2;Les felicito por la entrega y les pago una cena. Valoro la actitud por encima del resultado puntual. Necesito mantener la moral alta.;emotional_stability 3 | self_efficacy 2 | risk_propensity -1;Me peleo con el cliente. Defiendo que el trabajo es bueno y que su criterio es erróneo. Protejo a mi equipo atacando fuera.;emotional_stability 2 | risk_propensity -1 | autonomy 1;Bajo el nivel de exigencia para el próximo sprint. Veo que están quemados y prefiero ir más lento pero seguros.;achievement -1;;
TECH;40;Reinvención Personal;Te das cuenta de que tus habilidades técnicas (código) ya no son lo que la empresa necesita. Ahora hace falta gestión, ventas y hablar con inversores. Odias hacer eso. Te sientes un impostor en tu propia empresa.;Me reinvento. Aprendo finanzas y ventas a marchas forzadas. Me convierto en el CEO que la empresa necesita, aunque me duela salir de mi zona de confort.;innovativeness 3 | locus_control 3 | self_efficacy 1 | achievement -1;Contrato a un CEO profesional y yo vuelvo a ser CTO (Técnico). Conozco mis fortalezas y no voy a ser mediocre en un puesto que odio por ego.;locus_control 3 | emotional_stability 3 | self_efficacy 2 | achievement 3 | risk_propensity -1;"Sigo haciendo lo técnico (micromanagement) e ignoro la gestión, esperando que ""alguien"" lo haga o que no sea tan importante.";self_efficacy -2;Vendo la empresa. Si ya no puedo hacer lo que me gusta (picar código), este proyecto ha dejado de tener sentido para mí.;emotional_stability 2 | achievement -1;;
